OBJECTID,Base BBL,BIN,Construction Year,DOITT ID,Feature Code,Geometry Source,Ground Elevation,Height Roof,LAST_EDITED_DATE,LAST_STATUS_TYPE,Map Pluto BBL,Name,Area,Length,Lease_Category
87118,3024530001,3335961,,525349,2100,Photogrammetric,9.0,39.98741322,8/22/2017 3:45:07 PM,Constructed,3024530001,,806.828125,147.466512352848,OWNED
87121,5028840030,5157914,,1241236,5110,Photogrammetric,85.0,7.59,8/17/2017 4:52:16 PM,Constructed,5028840030,,37.98828125,25.8853998640859,OWNED
87126,1021260008,1063015,,731980,2100,Photogrammetric,176.0,60.46794401,8/22/2017 6:12:28 PM,Constructed,1021260008,,761.30078125,116.210944343173,OWNED
87159,4017250001,4540038,2013.0,1260409,2100,Photogrammetric,61.0,74.01741734,8/22/2017 7:00:43 PM,Constructed,4017250001,,2221.171875,224.654940189506,OWNED
87258,1001420050,1066406,1980.0,183074,2100,Photogrammetric,9.0,120.31,8/22/2017 7:22:55 PM,Constructed,1001420050,,29558.91015625,1208.87470580657,OWNED
87264,1014030001,1081418,1913.0,379877,2100,Photogrammetric,81.0,129.66,8/22/2017 6:05:54 PM,Constructed,1014030001,Thomas Hunter Hall,2770.91015625,284.44556281223,OWNED
87267,1009670002,1089385,2011.0,1256242,2100,Photogrammetric,2.0,110.13685584,8/22/2017 6:23:07 PM,Constructed,1009670002,,3609.4921875,246.891078662009,OWNED
87296,4020180001,4620633,,1294145,1004,Other (Manual),13.0,10.0,3/18/2021 6:45:04 PM,Constructed,4020180001,,27.79296875,21.0995294435923,OWNED
87298,1018970019,1089878,1937.0,1273005,2100,Other (Manual),,20.0,3/18/2021 7:41:34 PM,Geometry,1018970019,105 Cafe,664.421875,181.824656762975,OWNED
87299,4077210001,4620626,2003.0,1294143,1004,Other (Manual),80.0,10.0,3/18/2021 6:02:11 PM,Constructed,4077210001,,25.4453125,20.2450380487729,OWNED
87301,3069440165,3427203,2019.0,1294142,1004,Other (Manual),10.0,10.0,3/17/2021 8:06:19 PM,Constructed,3069440165,,13.68359375,14.8141689172824,OWNED
87302,1012540001,1090959,,1294149,1004,Other (Manual),70.0,20.0,3/18/2021 7:28:28 PM,Constructed,1012540001,,172.8515625,52.6317648338165,OWNED
87303,1006440010,1089240,2011.0,1254915,2100,Photogrammetric,10.0,159.87204772,3/18/2021 7:33:59 PM,Constructed,1006440010,,949.390625,145.846091882156,OWNED
87305,4022090010,4620634,,1294146,1004,Other (Manual),5.0,10.0,3/18/2021 6:51:35 PM,Constructed,4022090010,,25.8984375,20.9400747050577,OWNED
87306,4029610002,4620627,,1294144,1004,Other (Manual),113.0,10.0,3/18/2021 6:06:46 PM,Constructed,4029610002,,24.734375,20.1888980618127,OWNED
87312,3061530060,3400271,1967.0,1029403,2100,Photogrammetric,46.0,16.52429822,3/29/2021 3:34:28 PM,Constructed,3061530060,John J Carty Park-Comfort Station,340.828125,79.7888712419592,OWNED
87323,4075700001,4554975,1960.0,1054635,2100,Photogrammetric,15.0,12.30093758,12/7/2018 6:34:24 PM,Constructed,4075700001,,83.2421875,37.8079158747928,OWNED
87333,3072080040,3412402,,472732,2100,Photogrammetric,10.0,34.58308725,7/15/2014 12:00:00 AM,Constructed,3072080040,,853.55859375,126.801236913862,OWNED
87358,1021390404,1063445,1936.0,468985,2100,Photogrammetric,189.0,33.04653174,3/29/2021 3:36:43 PM,Constructed,1021390404,J. Hood Wright Recreation Center-Building,1305.8125,287.861753314927,OWNED
87359,3036370024,3082941,1973.0,654669,2100,Photogrammetric,16.0,11.57084693,3/29/2021 3:35:18 PM,Constructed,3036370024,Osborn Playground-Comfort Station,76.6796875,35.0256642491759,OWNED
87366,1001670001,1088394,1939.0,1111313,2100,Photogrammetric,15.0,234.58642827,8/22/2017 7:22:55 PM,Constructed,1001670001,,2674.74609375,224.331961125835,OWNED
87383,3039570017,3397034,,445573,2100,Photogrammetric,40.0,25.18,8/22/2017 3:50:29 PM,Constructed,3039570017,,661.7578125,110.781498517992,OWNED
87386,4127280041,4594677,,517585,5110,Photogrammetric,27.0,4.03,8/17/2017 4:28:46 PM,Constructed,4127280041,,75.71484375,34.9962430364458,OWNED
87432,4009260001,4439232,1933.0,1106359,2100,Photogrammetric,6.0,69.68040938,1/1/2015 12:00:00 AM,Constructed,4009260001,US Airways Shuttles Terminal,42369.6640625,2000.52704602901,OWNED
87434,4042950001,4795009,,1268443,2110,Photogrammetric,15.0,39.57113616,9/2/2016 12:00:00 AM,Constructed,4042950001,MTA COLLEGE POINT DEPOT SKYWAY,53.8984375,34.0264879869674,OWNED
87435,4042950001,4610390,1994.0,857364,2100,Photogrammetric,15.0,50.21089711,12/29/2016 12:00:00 AM,Constructed,4042950001,,71.52734375,40.0059082317435,OWNED
87437,3009030180,3339248,,709926,2100,Photogrammetric,75.0,31.54,8/22/2017 3:39:19 PM,Constructed,3009030180,,18573.2734375,573.418510644223,OWNED
87448,2041420112,2120341,,725887,2100,Photogrammetric,12.0,13.0,5/17/2013 12:00:00 AM,Constructed,2041420112,,98.1953125,45.8049705374209,OWNED
87451,4161660100,4592116,,395004,2100,Photogrammetric,8.0,23.23076753,2/11/2014 12:00:00 AM,Constructed,4161660100,,274.0234375,69.7245543504432,OWNED
87463,1018190010,1088229,1961.0,1085060,2100,Photogrammetric,21.0,13.86,1/1/2015 12:00:00 AM,Constructed,1018190010,,131.6171875,56.962270349363,OWNED
87467,1018190040,1088017,1965.0,485879,2100,Photogrammetric,15.0,11.76,8/22/2017 5:51:20 PM,Constructed,1018190040,,573.3125,114.503125162908,OWNED
87468,1016050024,1082315,1954.0,335353,2100,Photogrammetric,40.0,59.08300649,8/22/2017 5:51:20 PM,Constructed,1016050024,,932.49609375,181.008909110574,OWNED
87475,1004200001,1079081,1965.0,700049,2100,Photogrammetric,44.0,18.97,8/22/2017 5:51:20 PM,Constructed,1004200001,,1210.6796875,161.838608610095,OWNED
87498,4094450029,4602605,,1224005,5110,Photogrammetric,51.0,10.88916214,8/17/2017 5:01:17 PM,Constructed,4094450029,,31.11328125,23.0828901089081,OWNED
87500,2041420014,2120339,,742943,2100,Photogrammetric,14.0,17.03704758,7/17/2014 12:00:00 AM,Constructed,2041420014,,73.953125,34.5595277911785,OWNED
87540,1011110001,1090011,,1268272,2100,Photogrammetric,53.0,10.88512301,11/28/2016 12:00:00 AM,Constructed,1011110001,,164.22265625,52.8035341719719,OWNED
87541,1011110001,1090014,,1268787,2100,Photogrammetric,75.0,10.56351003,11/28/2016 12:00:00 AM,Constructed,1011110001,,384.71875,79.2451018630204,OWNED
87542,1011110001,1090015,,1268121,2100,Photogrammetric,70.0,17.92632407,11/28/2016 12:00:00 AM,Constructed,1011110001,,119.57421875,42.5081767987121,OWNED
87543,1011110001,1090013,,1268661,2100,Photogrammetric,68.0,14.78526804,11/28/2016 12:00:00 AM,Constructed,1011110001,,141.91015625,43.3723377513129,OWNED
87544,1022552000,1089223,1940.0,1256147,2100,Photogrammetric,131.0,23.30690696,1/1/2015 12:00:00 AM,Constructed,1022552000,,50.2890625,28.4487886676259,OWNED
87545,1022552000,1090099,,1269141,2100,Photogrammetric,137.0,17.4524275,11/28/2016 12:00:00 AM,Constructed,1022552000,,65.16015625,32.3520367637572,OWNED
87546,1021890001,1090035,,1269898,5110,Photogrammetric,11.0,13.56690949,8/17/2017 4:33:01 PM,Constructed,1021890001,,169.54296875,64.1323937979307,OWNED
87549,1015060021,1089946,,1269301,2100,Photogrammetric,99.0,98.35035424,11/28/2016 12:00:00 AM,Constructed,1015060021,,261.97265625,65.1244324653493,OWNED
87550,1015060021,1089037,,1269908,2100,Photogrammetric,104.0,21.52,11/28/2016 12:00:00 AM,Constructed,1015060021,,121.296875,44.2863231764606,OWNED
87551,1015060021,1089947,,1269585,2100,Photogrammetric,104.0,94.366898,11/28/2016 12:00:00 AM,Constructed,1015060021,,205.8671875,57.3796884606737,OWNED
87554,1012540001,1077362,1937.0,67250,2100,Photogrammetric,36.0,10.38,12/12/2023 6:26:15 PM,Constructed,1012540001,Hippo Playground Public Restroom,268.65625,68.2143275359906,OWNED
87555,1018190203,1090024,,1269838,2100,Photogrammetric,12.0,14.07261954,3/9/2023 4:55:41 PM,Constructed,1018190203,,266.10546875,80.1083647608074,OWNED
87556,1018190203,1090025,,1269787,2100,Photogrammetric,12.0,14.73276947,3/9/2023 4:55:41 PM,Constructed,1018190203,,263.58984375,72.0800234929046,OWNED
87557,1018190203,1090026,,1269695,2100,Photogrammetric,12.0,13.64010752,11/28/2016 12:00:00 AM,Constructed,1018190203,,66.01171875,34.1485750053567,OWNED
87563,2050850013,2123400,,716007,2100,Photogrammetric,145.0,26.22134009,7/18/2014 12:00:00 AM,Constructed,2050850013,,261.28515625,75.6774649322037,OWNED
87566,2027800002,2130424,,59665,1004,Other (Manual),16.0,10.0,12/18/2019 7:04:31 PM,Constructed,2027800002,,1050.4609375,178.272578057169,OWNED
87600,1002620025,1003218,1910.0,1092235,2100,Photogrammetric,12.0,22.24,1/1/2015 12:00:00 AM,Constructed,1002620025,,77.23828125,36.804237915542,OWNED
87608,1007120006,1088204,2013.0,1016487,2100,Photogrammetric,11.0,17.24750932,8/22/2017 6:23:07 PM,Constructed,1007120006,,3004.83984375,246.893168927001,OWNED
87639,5021650001,5154053,,435694,2100,Photogrammetric,15.0,12.52,2/14/2009 12:00:00 AM,Constructed,5021650001,,471.03515625,99.0729009380079,OWNED
87693,3080120400,3397313,,343363,2100,Photogrammetric,14.0,11.83,7/16/2014 12:00:00 AM,Constructed,3080120400,,103.69140625,53.8946352740204,OWNED
87700,2055210130,2122195,,1015121,2100,Photogrammetric,8.0,11.63,6/12/2013 12:00:00 AM,Constructed,2055210130,,115.60546875,57.411539496835,OWNED
87765,1000030001,1089252,1951.0,1025730,2100,Photogrammetric,7.0,23.12637809,1/1/2015 12:00:00 AM,Constructed,1000030001,,1409.52734375,190.525923227465,OWNED
87766,1000030003,1089985,,1268665,2100,Photogrammetric,8.0,19.1144664,11/28/2016 12:00:00 AM,Constructed,1000030003,,64.9921875,32.2973011752414,OWNED
87767,1000030002,1089984,,1268703,2100,Photogrammetric,9.0,11.67918056,11/28/2016 12:00:00 AM,Constructed,1000030002,,87.26171875,38.8746308158401,OWNED
87773,1007130001,1012541,1934.0,215674,2100,Photogrammetric,14.0,123.66,8/22/2017 7:41:53 PM,Constructed,1007130001,,26546.95703125,807.697837316037,OWNED
87820,2027700001,2109490,1960.0,416,2100,Photogrammetric,17.0,27.39502121,1/1/2015 12:00:00 AM,Constructed,2027700001,,31340.41796875,1653.37998327471,OWNED
87873,2026050040,2116652,1933.0,1253781,2100,Photogrammetric,25.0,35.00010448,8/22/2017 5:38:22 PM,Constructed,2026050040,,13958.53515625,891.650452362496,OWNED
87876,2029030023,2009466,1906.0,234474,2100,Photogrammetric,45.0,78.9552006,8/22/2017 6:40:08 PM,Constructed,2029030023,,1983.13671875,238.681065224073,OWNED
87891,1014020049,1042478,1976.0,364638,2100,Photogrammetric,79.0,243.53,8/22/2017 6:23:07 PM,Constructed,1014020049,East Building,1962.49609375,178.586544458956,OWNED
87907,2050850100,2123404,,241390,2100,Photogrammetric,150.0,11.8915528,7/18/2014 12:00:00 AM,Constructed,2050850100,,146.84375,56.6509742452038,OWNED
87917,5003910128,5108462,,133047,2100,Photogrammetric,53.0,31.52,8/22/2017 7:30:13 PM,Constructed,5003910128,,166.609375,54.8612361131261,OWNED
87920,2055290100,2126100,,1205140,2100,Photogrammetric,7.0,16.06089796,12/3/2014 12:00:00 AM,Constructed,2055290100,,72.25,34.9464250215617,OWNED
87941,2026050040,2116790,1933.0,977992,2100,Photogrammetric,22.0,36.78,1/1/2015 12:00:00 AM,Constructed,2026050040,,2211.67578125,209.440846078992,OWNED
87966,2032510101,2120699,,641692,2100,Photogrammetric,113.0,19.87,7/16/2014 12:00:00 AM,Constructed,2032510101,,181.4609375,59.4794555882029,OWNED
87976,1018190203,1090039,,1207842,2100,Photogrammetric,33.0,17.92,11/28/2016 12:00:00 AM,Constructed,1018190203,,116.26953125,43.7945139077932,OWNED
87979,4142400115,4594558,,657453,5110,Photogrammetric,6.0,9.4104,8/17/2017 4:35:12 PM,Constructed,4142400115,,101.09375,53.8396431137453,OWNED
87983,4056610002,4127832,,828554,2100,Photogrammetric,40.0,16.1,2/14/2009 12:00:00 AM,Constructed,4056610002,,98.28125,40.2644732848028,OWNED
87985,3072080040,3412413,,1184908,5110,Photogrammetric,9.0,11.97,8/17/2017 4:17:53 PM,Constructed,3072080040,,66.6875,33.3081861314787,OWNED
87987,1021890001,1084817,,221811,2100,Photogrammetric,11.0,28.29,8/22/2017 6:28:11 PM,Constructed,1021890001,,855.90234375,124.21304827746,OWNED
87988,4094880068,4590833,,732151,5110,Photogrammetric,46.0,4.97,8/17/2017 4:51:34 PM,Constructed,4094880068,,56.546875,30.1690344467318,OWNED
88008,4043270100,4795024,,1268492,2110,Photogrammetric,8.0,36.335599,12/7/2018 6:34:03 PM,Constructed,4043270100,NYPD POLICE ACADEMY SKYWAY,519.24609375,109.465522978265,OWNED
88019,4039250001,4610607,,1268876,2100,Photogrammetric,9.0,39.11468934,12/29/2016 12:00:00 AM,Constructed,4039250001,,2082.125,339.660925968162,OWNED
88034,1009040024,1019775,1925.0,241757,2100,Photogrammetric,22.0,89.20023942,8/22/2017 6:40:08 PM,Constructed,1009040024,,2288.078125,342.256385541964,OWNED
88050,1016180001,1080501,1959.0,104752,2100,Photogrammetric,20.0,165.98,8/22/2017 7:41:53 PM,Constructed,1016180001,,2381.48046875,243.450667965943,OWNED
88066,1002450001,1003142,1975.0,300944,2100,Photogrammetric,15.0,232.12,8/22/2017 6:23:07 PM,Constructed,1002450001,,2559.35546875,265.165461119712,OWNED
88084,1014020013,1042468,1981.0,577940,2100,Photogrammetric,73.0,238.35977126,8/22/2017 7:00:44 PM,Constructed,1014020013,West Building,4422.515625,301.498442778612,OWNED
88146,1010510002,1090058,,1268463,2100,Photogrammetric,26.0,41.62855872,11/28/2016 12:00:00 AM,Constructed,1010510002,,2248.390625,224.040480882178,OWNED
88151,4005010160,4617527,,1268111,2100,Photogrammetric,11.0,26.78319465,12/7/2018 6:34:24 PM,Constructed,4005010160,,249.86328125,63.2400472945168,OWNED
88175,1021010100,1090017,,1269877,2100,Photogrammetric,14.0,36.75260396,11/28/2016 12:00:00 AM,Constructed,1021010100,,1907.04296875,175.595674883994,OWNED
88179,1021360235,1089930,,1269057,5110,Photogrammetric,136.0,10.1274036,8/17/2017 4:57:57 PM,Constructed,1021360235,,68.40625,33.0879764854225,OWNED
88180,1020330001,1089987,,1269827,5110,Photogrammetric,20.0,15.08066137,8/17/2017 4:21:06 PM,Constructed,1020330001,,76.37109375,34.61526625787,OWNED
88216,2059170140,2085869,1953.0,779063,2100,Photogrammetric,189.0,35.41,8/22/2017 6:40:19 PM,Constructed,2059170140,,6533.62109375,619.336474735509,OWNED
88306,2050760031,2070894,1900.0,124795,2100,Photogrammetric,138.0,62.55,8/22/2017 6:40:19 PM,Constructed,2050760031,,2109.66015625,213.03420369456,OWNED
88307,2032220001,2014898,1955.0,22386,2100,Photogrammetric,157.0,51.79140521,8/22/2017 5:51:21 PM,Constructed,2032220001,,1938.3671875,259.902670040392,OWNED
88319,2035910001,2092689,1941.0,510959,2100,Photogrammetric,19.0,26.79,8/22/2017 7:22:56 PM,Constructed,2035910001,,537.59765625,117.074779477456,OWNED
88493,2027800002,2127525,,1269007,2100,Photogrammetric,17.0,12.838495,12/28/2016 12:00:00 AM,Constructed,2027800002,,332.66015625,84.8829204622299,OWNED
88510,2026050040,2109474,1933.0,26132,2100,Photogrammetric,24.0,132.43,8/22/2017 7:22:56 PM,Constructed,2026050040,,36651.2421875,2758.8675722666,OWNED
88533,2029650013,2127567,,1269592,5110,Photogrammetric,63.0,10.170126,8/17/2017 4:48:51 PM,Constructed,2029650013,,62.6171875,36.4558778605934,OWNED
88534,2023570040,2795005,,1269117,2110,Photogrammetric,9.0,53.26199,9/2/2016 12:00:00 AM,Constructed,2023570040,BRONX TERMINAL MARKET NW SKYWY,190.8203125,57.8148678335223,OWNED
88535,2023570040,2795006,,1269808,2110,Photogrammetric,11.0,51.128112,9/2/2016 12:00:00 AM,Constructed,2023570040,BRONX TERMINAL MARKET NE SKYWY,178.1875,56.4770073392044,OWNED
88536,2023570035,2795014,,1269949,2110,Photogrammetric,20.0,54.511862,9/2/2016 12:00:00 AM,Constructed,2023570035,BRONX TERMINAL MARKET SE SKYWY,229.4375,66.474067032262,OWNED
88537,2023570040,2795013,,1269799,2110,Photogrammetric,9.0,64.240018,12/7/2018 6:34:32 PM,Constructed,2023570040,BRONX TERMINAL MARKET SW SKYWY,233.25,66.6512388599176,OWNED
88542,2028170002,2007806,1940.0,7335,2100,Photogrammetric,85.0,97.38586637,8/22/2017 5:51:20 PM,Constructed,2028170002,,12624.89453125,882.50800412221,OWNED
88556,2032970009,2016936,1931.0,229188,2100,Photogrammetric,131.0,37.99479462,8/22/2017 5:38:22 PM,Constructed,2032970009,,649.37890625,117.230068548686,OWNED
88617,2056220001,2128051,,1269034,2100,Photogrammetric,38.0,10.43254942,8/22/2017 5:38:22 PM,Constructed,2056220001,,2066.5625,220.524952898359,OWNED
88618,2056220001,2128488,,1269166,5110,Photogrammetric,34.0,10.93753454,9/15/2017 6:04:51 PM,Constructed,2056220001,,66.17578125,38.0271463380866,OWNED
88627,2056220001,2128489,,1269974,2100,Photogrammetric,35.0,12.13097417,9/15/2017 6:04:52 PM,Constructed,2056220001,,67.98046875,33.1785856541525,OWNED
88663,2055210170,2128052,,1269440,5110,Photogrammetric,7.0,12.88049436,8/17/2017 4:21:06 PM,Constructed,2055210170,,63.52734375,33.7106532280409,OWNED
88667,2026050040,2118476,2015.0,1269276,2100,Photogrammetric,19.0,37.16172653,11/27/2023 6:07:32 PM,Constructed,2026050040,,1831.3203125,195.964879683633,OWNED
88668,2026050040,2116726,,1269667,2100,Photogrammetric,17.0,16.25887723,9/15/2017 6:04:51 PM,Constructed,2026050040,,253.19140625,68.7314680245078,OWNED
88671,2026050040,2127067,1933.0,1269363,2100,Photogrammetric,20.0,31.1,9/15/2017 6:04:51 PM,Constructed,2026050040,,868.96875,204.303919770351,OWNED
88706,2026050040,2116749,1933.0,182769,2100,Photogrammetric,20.0,10.19,1/1/2015 12:00:00 AM,Constructed,2026050040,,153.67578125,51.0843834554928,OWNED
88709,2026050040,2116655,1933.0,181382,2100,Photogrammetric,20.0,29.88862473,1/1/2015 12:00:00 AM,Constructed,2026050040,,9659.16796875,401.492495877623,OWNED
88713,2027700001,2109488,1960.0,728731,2100,Photogrammetric,17.0,27.33,1/1/2015 12:00:00 AM,Constructed,2027700001,,29862.4140625,1534.08807112231,OWNED
88717,2026050040,2116783,1933.0,1253882,2100,Photogrammetric,21.0,29.48860884,9/15/2017 6:04:51 PM,Constructed,2026050040,,2213.140625,351.146817272756,OWNED
88771,2023570045,2119099,2007.0,1106428,2100,Photogrammetric,10.0,98.66913134,8/22/2017 6:23:08 PM,Constructed,2023570045,,26096.04296875,663.793461417966,OWNED
88789,2034480001,2127789,,1269694,5110,Photogrammetric,6.0,10.86751124,8/17/2017 5:19:58 PM,Constructed,2034480001,,71.1015625,40.4613067953112,OWNED
88797,2026050040,2116743,1933.0,323474,2100,Photogrammetric,20.0,13.54,1/1/2015 12:00:00 AM,Constructed,2026050040,,459.29296875,98.7994550368301,OWNED
88829,2024990001,2124787,2008.0,1198672,2100,Photogrammetric,12.0,41.890315,12/28/2016 12:00:00 AM,Constructed,2024990001,,785.95703125,118.73279557973,OWNED
88836,2026050040,2116859,1933.0,365131,2100,Photogrammetric,24.0,14.42,1/1/2015 12:00:00 AM,Constructed,2026050040,,844.20703125,123.95287963859,OWNED
88847,2035430120,2127797,,1269906,2100,Photogrammetric,22.0,17.64710184,12/28/2016 12:00:00 AM,Constructed,2035430120,,74.28515625,34.4786140403133,OWNED
88848,2026050040,2128459,,1269693,5110,Photogrammetric,20.0,12.49493391,9/15/2017 6:04:52 PM,Constructed,2026050040,,57.70703125,34.027700940915,OWNED
88849,2026050040,2127084,,1269193,2100,Photogrammetric,20.0,13.8776475,9/15/2017 6:04:52 PM,Constructed,2026050040,,90.828125,48.4368900013365,OWNED
88850,2026050040,2116771,,1269750,2100,Photogrammetric,40.0,13.00725943,9/15/2017 6:04:52 PM,Constructed,2026050040,,868.359375,200.2607180379,OWNED
88903,2022690021,2127459,,1269395,5110,Photogrammetric,18.0,10.40113886,8/17/2017 4:40:44 PM,Constructed,2022690021,,49.28125,28.2272826387641,OWNED
88904,2025390502,2127486,,1269709,5110,Photogrammetric,11.0,14.76041916,8/17/2017 4:57:57 PM,Constructed,2025390502,,59.4609375,31.6958196269011,OWNED
88905,2023410150,2001011,,1269080,2100,Photogrammetric,12.0,10.2553446,12/28/2016 12:00:00 AM,Constructed,2023410150,,82.0859375,36.2599589226751,OWNED
88906,2055830100,2128100,,1269120,2100,Photogrammetric,35.0,17.83174792,12/21/2016 12:00:00 AM,Constructed,2055830100,,172.71875,55.3713034284022,OWNED
88928,2036330001,2092746,1941.0,143379,2100,Photogrammetric,23.0,27.28,8/22/2017 7:00:44 PM,Constructed,2036330001,,697.125,143.339146985732,OWNED
88965,2027170005,2005681,1958.0,92918,2100,Photogrammetric,55.0,41.82,8/22/2017 6:40:08 PM,Constructed,2027170005,,6226.78515625,389.817384970287,OWNED
88984,2027800073,2125520,2003.0,1198677,2100,Photogrammetric,9.0,12.1765,12/28/2016 12:00:00 AM,Constructed,2027800073,,195.14453125,66.5113124314493,OWNED
89022,2027810440,2101319,1973.0,312026,2100,Photogrammetric,14.0,39.05,7/10/2023 4:34:57 PM,Constructed,2027810440,,25610.36328125,784.784011588023,OWNED
89090,3032930037,3414384,,1187312,2100,Photogrammetric,57.0,12.83928998,12/3/2014 12:00:00 AM,Constructed,3032930037,,76.3203125,35.1125483255068,OWNED
89093,5004960010,5166117,,1195220,2100,Photogrammetric,13.0,13.35800121,9/11/2015 12:00:00 AM,Constructed,5004960010,,223.26171875,65.1442635577224,OWNED
89132,1016490001,1083456,1954.0,320355,2100,Photogrammetric,15.0,170.78267227,8/22/2017 7:41:53 PM,Constructed,1016490001,,1240.375,210.751034234245,OWNED
89142,2040490049,2043470,1930.0,86676,2100,Photogrammetric,43.0,46.78059251,8/22/2017 5:38:22 PM,Constructed,2040490049,,707.41015625,119.913080507487,OWNED
89225,2056500001,2124376,1935.0,1191768,2100,Photogrammetric,9.0,10.95,1/1/2015 12:00:00 AM,Constructed,2056500001,,77.609375,38.0166659964717,OWNED
89226,2022760001,2000133,1993.0,871831,2100,Photogrammetric,15.0,38.05,8/22/2017 5:38:22 PM,Constructed,2022760001,,8371.0078125,713.227294212692,OWNED
89228,1021060003,1087107,2004.0,1088298,2100,Photogrammetric,10.0,13.79836663,8/22/2017 5:38:21 PM,Constructed,1021060003,,566.234375,99.1675007572579,OWNED
89271,2026050040,2109478,1933.0,237921,2100,Photogrammetric,24.0,23.33,8/22/2017 5:51:20 PM,Constructed,2026050040,,58289.484375,4811.29670114604,OWNED
89272,2026050040,2128460,,1269089,2100,Photogrammetric,12.0,15.60966325,9/15/2017 6:04:53 PM,Constructed,2026050040,,235.83984375,68.3962534559484,OWNED
89318,2023570035,2119100,2007.0,1115428,2100,Photogrammetric,16.0,83.97531032,8/22/2017 6:05:55 PM,Constructed,2023570035,,23393.78515625,653.488587930146,OWNED
89332,2056220001,2124104,1931.0,1090063,2100,Photogrammetric,10.0,25.58569907,1/1/2015 12:00:00 AM,Constructed,2056220001,,352.54296875,67.5198457290933,OWNED
89334,2026050040,2127071,1933.0,1253855,2100,Photogrammetric,25.0,83.4770807,1/1/2015 12:00:00 AM,Constructed,2026050040,,5113.51953125,634.455152695597,OWNED
89345,1019830003,1059720,1949.0,730089,2100,Photogrammetric,31.0,27.17,8/22/2017 6:23:07 PM,Constructed,1019830003,,1067.203125,169.206744727754,OWNED
89366,2023430032,2001019,1966.0,733755,2100,Photogrammetric,42.0,71.2286725,8/22/2017 6:40:08 PM,Constructed,2023430032,,3308.84375,279.393012917922,OWNED
89379,3009030190,3339249,,412492,2100,Photogrammetric,68.0,30.14,8/22/2017 3:44:38 PM,Constructed,3009030190,,23293.76171875,701.066065375024,OWNED
89380,2029030035,2126592,,1230429,5110,Photogrammetric,45.0,10.81568003,8/17/2017 4:35:27 PM,Constructed,2029030035,,41.6796875,25.8307158503031,OWNED
89384,2055210169,2101005,,438859,2100,Photogrammetric,7.0,19.92,2/14/2009 12:00:00 AM,Constructed,2055210169,,310.6171875,87.7218319016046,OWNED
89385,4113620016,4603204,,1186911,2100,Photogrammetric,14.0,11.89280423,9/11/2015 12:00:00 AM,Constructed,4113620016,,96.4296875,42.0418539575702,OWNED
89390,5055590260,5163977,,851111,5110,Photogrammetric,13.0,15.35,8/17/2017 5:11:52 PM,Constructed,5055590260,,32.91796875,24.866785283343,OWNED
89485,2037520013,2088552,1992.0,19495,2100,Photogrammetric,17.0,39.07,8/22/2017 5:51:20 PM,Constructed,2037520013,,2868.40625,388.036833019028,OWNED
89537,2059000001,2118319,1943.0,263866,2100,Photogrammetric,23.0,40.63,7/18/2014 12:00:00 AM,Constructed,2059000001,,912.62109375,142.200821015076,OWNED
89573,2031200020,2123901,1905.0,929696,2100,Photogrammetric,59.0,10.87,1/1/2015 12:00:00 AM,Constructed,2031200020,,618.21875,118.966264931177,OWNED
89580,1018190010,1085876,1961.0,658400,2100,Photogrammetric,26.0,265.37103402,8/22/2017 6:05:54 PM,Constructed,1018190010,,8632.33203125,1242.01164376803,OWNED
89629,1016390003,1081346,1926.0,641737,2100,Photogrammetric,16.0,89.02,8/22/2017 6:40:08 PM,Constructed,1016390003,,4006.34375,479.300023252154,OWNED
89677,2053680001,2074045,1967.0,197157,2100,Photogrammetric,17.0,58.86,8/22/2017 7:00:45 PM,Constructed,2053680001,,18895.41015625,639.132098499392,OWNED
89703,2056500001,2124374,1935.0,1233749,2100,Photogrammetric,13.0,12.99189999,1/1/2015 12:00:00 AM,Constructed,2056500001,,200.19140625,62.198883001449,OWNED
89712,2028660070,2008460,1924.0,244998,2100,Photogrammetric,131.0,94.84452441,8/22/2017 6:05:55 PM,Constructed,2028660070,,3749.02734375,394.106573243879,OWNED
89811,2025270058,2117349,2011.0,1257144,2100,Photogrammetric,82.0,60.05484997,8/22/2017 6:23:18 PM,Constructed,2025270058,,2910.2421875,288.282240652862,OWNED
89845,2026050040,2128458,1933.0,1269444,2100,Photogrammetric,17.0,21.47,9/15/2017 6:04:51 PM,Constructed,2026050040,,637.7578125,278.542801389127,OWNED
89857,2043490001,2093364,1947.0,468944,2100,Photogrammetric,75.0,64.06,8/22/2017 7:00:45 PM,Constructed,2043490001,,1761.6953125,290.62864988158,OWNED
89865,2023600092,2127464,,1269950,5110,Photogrammetric,24.0,11.28896195,8/17/2017 4:26:41 PM,Constructed,2023600092,,30.94921875,22.2547384051274,OWNED
89920,2046240015,2056898,1904.0,751064,2100,Photogrammetric,91.0,79.09173972,8/22/2017 7:42:12 PM,Constructed,2046240015,,4618.828125,380.514327592027,OWNED
89932,2027700001,2109491,1960.0,204746,2100,Photogrammetric,17.0,26.85,1/1/2015 12:00:00 AM,Constructed,2027700001,,2478.38671875,218.518495996265,OWNED
89936,2053680002,2074046,1972.0,636620,2100,Photogrammetric,23.0,51.37164601,8/22/2017 7:42:12 PM,Constructed,2053680002,,6014.43359375,322.734233832053,OWNED
90042,4024230001,4440274,1964.0,318241,2100,Photogrammetric,51.0,22.92,8/22/2017 6:05:44 PM,Constructed,4024230001,,6801.890625,526.22937987735,OWNED
